Bicellonycha wickershamorum (NCC Ent 2),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_antennae.tif,antenna length,NA,NA,NA,1702.797,,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_antennae.tif,segment length,F1,NA,NA,276.29,,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_L.tif,sensillum length,F1,mechano,NA,86.71,cyan 1,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_L.tif,sensillum length,F1,mechano,NA,56.807,cyan 2,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_L.tif,sensillum length,F1,mechano,NA,28.283,cyan 3,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_L.tif,sensillum length,F1,mechano,NA,54.069,cyan 4,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_L.tif,sensillum length,F1,mechano,NA,55.019,cyan 5,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_L.tif,sensillum length,F1,olfactory,trichoid,15.928,magenta 1,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_L.tif,sensillum length,F1,olfactory,trichoid,18.521,magenta 2,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_L.tif,sensillum length,F1,olfactory,trichoid,13.105,magenta 3,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_L.tif,sensillum length,F1,olfactory,trichoid,15.159,magenta 4,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_L.tif,sensillum length,F1,olfactory,trichoid,15.025,magenta 5,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_W.tif,sensillum width prox,F1,mechano,NA,4.334,cyan 1 A,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_W.tif,sensillum width med,F1,mechano,NA,3.386,cyan 1 B,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_W.tif,sensillum width dis,F1,mechano,NA,0.738,cyan 1 C,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_W.tif,sensillum width prox,F1,mechano,NA,3.2,cyan 2 A,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_W.tif,sensillum width med,F1,mechano,NA,2.076,cyan 2 B,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_W.tif,sensillum width dis,F1,mechano,NA,0.966,cyan 2 C,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_W.tif,sensillum width prox,F1,mechano,NA,3.3,cyan 3 A,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_W.tif,sensillum width med,F1,mechano,NA,1.874,cyan 3 B,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_W.tif,sensillum width dis,F1,mechano,NA,0.86,cyan 3 C,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_W.tif,sensillum width med,F1,olfactory,trichoid,1.743,magenta 1 B,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_W.tif,sensillum width med,F1,olfactory,trichoid,1.58,magenta 2 B,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f1_W.tif,sensillum width med,F1,olfactory,trichoid,1.692,magenta 3 B,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_antennae.tif,segment length,F2,NA,NA,332.675,,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_L.tif,sensillum length,F2,mechano,NA,50.326,cyan 1,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_L.tif,sensillum length,F2,mechano,NA,68.482,cyan 2,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_L.tif,sensillum length,F2,mechano,NA,63.504,cyan 3,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_L.tif,sensillum length,F2,mechano,NA,32.717,cyan 4,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_L.tif,sensillum length,F2,mechano,NA,52.413,cyan 5,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_L.tif,sensillum length,F2,olfactory,trichoid,14.11,magenta 1  ,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_L.tif,sensillum length,F2,olfactory,trichoid,11.724,magenta 2,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_L.tif,sensillum length,F2,olfactory,trichoid,16.694,magenta 3 ,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_L.tif,sensillum length,F2,olfactory,trichoid,10.445,magenta 4,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_L.tif,sensillum length,F2,olfactory,trichoid,7.122,magenta 5,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_W.tif,sensillum width prox,F2,mechano,NA,4.289,cyan 1 A,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_W.tif,sensillum width med,F2,mechano,NA,2.802,cyan 1 B,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_W.tif,sensillum width dis,F2,mechano,NA,1.45,cyan 1 C,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_W.tif,sensillum width prox,F2,mechano,NA,4.298,cyan 2 A,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_W.tif,sensillum width med,F2,mechano,NA,2.531,cyan 2 B,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_W.tif,sensillum width dis,F2,mechano,NA,0.799,cyan 2 C,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_W.tif,sensillum width prox,F2,mechano,NA,2.769,cyan 3 A,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_W.tif,sensillum width med,F2,mechano,NA,1.782,cyan 3 B,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_W.tif,sensillum width dis,F2,mechano,NA,0.714,cyan 3 C,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_W.tif,sensillum width med,F2,olfactory,trichoid,1.5,magenta 1 B,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_W.tif,sensillum width med,F2,olfactory,trichoid,1.915,magenta 2 B,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f2_W.tif,sensillum width med,F2,olfactory,trichoid,1.711,magenta 3 B,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_antennae.tif,segment length,F3,NA,NA,276.895,NA,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_L.tif,sensillum length,F3,mechano,NA,40.729,cyan 1,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_L.tif,sensillum length,F3,mechano,NA,31.296,cyan 2,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_L.tif,sensillum length,F3,mechano,NA,52.813,cyan 3,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_L.tif,sensillum length,F3,mechano,NA,52.026,cyan 4,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_L.tif,sensillum length,F3,mechano,NA,41.344,cyan 5,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_L.tif,sensillum length,F3,olfactory,NA,NA,,no olfactory sensilla on this segment
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_L.tif,sensillum length,F3,olfactory,NA,NA,,no olfactory sensilla on this segment
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_L.tif,sensillum length,F3,olfactory,NA,NA,,no olfactory sensilla on this segment
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_L.tif,sensillum length,F3,olfactory,NA,NA,,no olfactory sensilla on this segment
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_L.tif,sensillum length,F3,olfactory,NA,NA,,no olfactory sensilla on this segment
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_W.tif,sensillum width prox,F3,mechano,NA,2.775,cyan 1A,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_W.tif,sensillum width med,F3,mechano,NA,1.958,cyan 1B,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_W.tif,sensillum width dis,F3,mechano,NA,0.661,cyan 1C,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_W.tif,sensillum width prox,F3,mechano,NA,3.717,cyan 2A,
NCC Ent 2,Bicellonycha wickershamorum,bicelloynchaM_f3_W.tif,sensillum width med,F3,mechano,NA,3.602,cyan 2B,
